system:time_start,NDVI
"Jun 10, 2005","2,922.312"
"Jun 26, 2005","3,489.729"
"Jul 12, 2005","4,475.2"
"Jul 28, 2005","5,539.874"
"Aug 13, 2005","5,750.254"
"Aug 29, 2005","5,410.809"
"Sep 14, 2005","5,115.799"
"Sep 30, 2005","4,277.346"
"Oct 16, 2005","3,844.815"
"Nov 1, 2005","3,537.583"
"Nov 17, 2005","3,437.32"
"Dec 3, 2005","3,368.969"
"Dec 19, 2005","3,191.85"
"Jan 1, 2006","3,312.451"
"Jan 17, 2006","3,290.452"
"Feb 2, 2006","3,472.158"
"Feb 18, 2006","4,058.906"
"Mar 6, 2006","4,196.654"
"Mar 22, 2006","4,115.235"
"Apr 7, 2006","3,638.815"
"Apr 23, 2006","2,813.603"
"May 9, 2006","2,519.609"
"May 25, 2006","2,787.815"
"Jun 10, 2006","2,594.667"
"Jun 26, 2006","3,410.512"
"Jul 12, 2006","4,066.114"
"Jul 28, 2006","5,727.946"
"Aug 13, 2006","5,590.123"
"Aug 29, 2006","5,255.677"
"Sep 14, 2006","4,526.12"
"Sep 30, 2006","4,109.104"
"Oct 16, 2006","4,212.298"
"Nov 1, 2006","3,969.626"
"Nov 17, 2006","3,999.213"
"Dec 3, 2006","4,202.97"
"Dec 19, 2006","4,177.677"
"Jan 1, 2007","4,182.914"
"Jan 17, 2007","3,871.9"
"Feb 2, 2007","4,144.529"
"Feb 18, 2007","4,481.813"
"Mar 6, 2007","4,420.176"
"Mar 22, 2007","4,687.244"
"Apr 7, 2007","4,563.26"
"Apr 23, 2007","3,751.894"
"May 9, 2007","3,317.966"
"May 25, 2007","3,202.038"
"Jun 10, 2007","3,103.402"
"Jun 26, 2007","4,583.871"
"Jul 12, 2007","4,772.258"
"Jul 28, 2007","5,701.327"
"Aug 13, 2007","5,289.662"
"Aug 29, 2007","5,390.526"
"Sep 14, 2007","4,791.856"
"Sep 30, 2007","4,644.586"
"Oct 16, 2007","3,857.769"
"Nov 1, 2007","3,635.774"
"Nov 17, 2007","3,348.161"
"Dec 3, 2007","3,523.234"
"Dec 19, 2007","3,373.947"
"Jan 1, 2008","3,400.381"
"Jan 17, 2008","3,396.342"
"Feb 2, 2008","3,286.693"
"Feb 18, 2008","3,374.176"
"Mar 5, 2008","4,067.365"
"Mar 21, 2008","4,203.453"
"Apr 6, 2008","4,459.919"
"Apr 22, 2008","3,911.42"
"May 8, 2008","3,264.918"
"May 24, 2008","3,042.317"
"Jun 9, 2008","4,304.843"
"Jun 25, 2008","4,409.265"
"Jul 11, 2008","5,441.02"
"Jul 27, 2008","5,531.899"
"Aug 12, 2008","5,344.567"
"Aug 28, 2008","5,025.779"
"Sep 13, 2008","4,403.515"
"Sep 29, 2008","4,066.423"
"Oct 15, 2008","3,986.564"
"Oct 31, 2008","3,577.546"
"Nov 16, 2008","3,727.123"
"Dec 2, 2008","3,596.981"
"Dec 18, 2008","4,198.39"
"Jan 1, 2009","4,387.646"
"Jan 17, 2009","4,205.411"
"Feb 2, 2009","4,417.102"
"Feb 18, 2009","4,296.554"
"Mar 6, 2009","4,326.747"
"Mar 22, 2009","4,292.865"
"Apr 7, 2009","4,377.82"
"Apr 23, 2009","4,006.459"
"May 9, 2009","3,524.136"
"May 25, 2009","3,099.589"
"Jun 10, 2009","3,064.995"
"Jun 26, 2009","2,672.029"
"Jul 12, 2009","2,765.831"
"Jul 28, 2009","4,179.586"
"Aug 13, 2009","5,359.379"
"Aug 29, 2009","5,583.872"
"Sep 14, 2009","4,789.207"
"Sep 30, 2009","3,895.44"
"Oct 16, 2009","3,333.207"
"Nov 1, 2009","3,183.055"
"Nov 17, 2009","2,922.834"
"Dec 3, 2009","2,887.127"
"Dec 19, 2009","2,747.295"
"Jan 1, 2010","2,625.549"
"Jan 17, 2010","2,420.594"
"Feb 2, 2010","2,618.902"
"Feb 18, 2010","3,042.191"
"Mar 6, 2010","3,750.145"
"Mar 22, 2010","4,254.754"
"Apr 7, 2010","3,951.767"
"Apr 23, 2010","3,293.901"
"May 9, 2010","3,071.086"
"May 25, 2010","2,630.322"
"Jun 10, 2010","2,788.758"
"Jun 26, 2010","2,661.757"
"Jul 12, 2010","3,060.973"
"Jul 28, 2010","4,731.628"
"Aug 13, 2010","5,557.338"
"Aug 29, 2010","5,609.839"
"Sep 14, 2010","5,274.886"
"Sep 30, 2010","4,502.56"
"Oct 16, 2010","4,008.802"
"Nov 1, 2010","3,774.47"
"Nov 17, 2010","3,780.573"
"Dec 3, 2010","3,551.792"
"Dec 19, 2010","3,414.937"
